% xData0 , data0, errData0, xTheory0 , theory0
 , , , 19.448, 0.276189917
 , , , 19.47, 0.276189917
 , , , 19.492, 0.276189917
 , , , 19.514, 0.276189917
 , , , 19.536, 0.276189917
 , , , 19.558, 0.276189917
 , , , 19.58, 0.276189917
 , , , 19.602, 0.276189917
 , , , 19.624, 0.276189917
 , , , 19.646, 0.276189917
 , , , 19.668, 0.276189917
 , , , 19.69, 0.276189917
 , , , 19.712, 0.276189917
 , , , 19.734, 0.276189917
 , , , 19.756, 0.276189917
 , , , 19.778, 0.276189917
 , , , 19.8, 0.276189917
 , , , 19.822, 0.276189917
 , , , 19.844, 0.276189917
 , , , 19.866, 0.276189917
 , , , 19.888, 0.276189917
 , , , 19.91, 0.272405116
 , , , 19.932, 0.272405116
 , , , 19.954, 0.272405116
 , , , 19.976, 0.272405116
 , , , 19.998, 0.272405116
 , , , 20.02, 0.272405116
 , , , 20.042, 0.272405116
 , , , 20.064, 0.272405116
 , , , 20.086, 0.272405116
 , , , 20.108, 0.272405116
 , , , 20.13, 0.272405116
 , , , 20.152, 0.272405116
 , , , 20.174, 0.272405116
 , , , 20.196, 0.272405116
 , , , 20.218, 0.272405116
 , , , 20.24, 0.272405116
 , , , 20.262, 0.272405116
 , , , 20.284, 0.272405116
 , , , 20.306, 0.272405116
 , , , 20.328, 0.272405116
 , , , 20.35, 0.272405116
 , , , 20.372, 0.272405116
 , , , 20.394, 0.272405116
 , , , 20.416, 0.272405116
 , , , 20.438, 0.272405116
 , , , 20.46, 0.272405116
 , , , 20.482, 0.272405116
 , , , 20.504, 0.272405116
 , , , 20.526, 0.272405116
 , , , 20.548, 0.272405116
 , , , 20.57, 0.272405116
 , , , 20.592, 0.272405116
 , , , 20.614, 0.272405116
 , , , 20.636, 0.272405116
 , , , 20.658, 0.272405116
 , , , 20.68, 0.272405116
 , , , 20.702, 0.272405116
 , , , 20.724, 0.272405116
 , , , 20.746, 0.272405116
 , , , 20.768, 0.272405116
 , , , 20.79, 0.272405116
 , , , 20.812, 0.272405116
 , , , 20.834, 0.272405116
 , , , 20.856, 0.272405116
 , , , 20.878, 0.272405116
 , , , 20.9, 0.272405116
 , , , 20.922, 0.269389781
 , , , 20.944, 0.269389781
 , , , 20.966, 0.269389781
 , , , 20.988, 0.269389781
 , , , 21.01, 0.269389781
 , , , 21.032, 0.269389781
 , , , 21.054, 0.269389781
 , , , 21.076, 0.269389781
 , , , 21.098, 0.269389781
 , , , 21.12, 0.269389781
 , , , 21.142, 0.269389781
 , , , 21.164, 0.269389781
 , , , 21.186, 0.269389781
 , , , 21.208, 0.269389781
 , , , 21.23, 0.269389781
 , , , 21.252, 0.269389781
 , , , 21.274, 0.269389781
 , , , 21.296, 0.269389781
 , , , 21.318, 0.269389781
 , , , 21.34, 0.269389781
 , , , 21.362, 0.269389781
 , , , 21.384, 0.269389781
 , , , 21.406, 0.269389781
 , , , 21.428, 0.269389781
 , , , 21.45, 0.269389781
 , , , 21.472, 0.269389781
 , , , 21.494, 0.269389781
 , , , 21.516, 0.269389781
 , , , 21.538, 0.269389781
 , , , 21.56, 0.269389781
 , , , 21.582, 0.269389781
 , , , 21.604, 0.269389781
 , , , 21.626, 0.269389781
 , , , 21.648, 0.269389781
 , , , 21.67, 0.269389781
 , , , 21.692, 0.269389781
 , , , 21.714, 0.269389781
 , , , 21.736, 0.269389781
 , , , 21.758, 0.269389781
 , , , 21.78, 0.269389781
 , , , 21.802, 0.269389781
 , , , 21.824, 0.269389781
 , , , 21.846, 0.269389781
 , , , 21.868, 0.269389781
 , , , 21.89, 0.269389781
 , , , 21.912, 0.252372168
 , , , 21.934, 0.252372168
 , , , 21.956, 0.252372168
 , , , 21.978, 0.252372168
